Year,Word,Frequency,Raw Frequency
2015,happy,29,17
2015,write,29,17
2015,survived,29,17
2015,babu,29,17
2015,reach,29,17
2015,petralla,29,17
2015,field,29,17
2015,particularly,29,17
2015,childrens,29,17
2015,result,29,17
2015,really,29,17
2015,independent,29,17
2015,azad,29,17
2015,mainly,29,17
2015,batting,29,17
2015,sparked,29,17
2015,mushfiqur,29,17
2015,win,29,17
2015,yadav,29,17
2015,rate,29,17
2015,taking,29,17
2015,break,29,17
2015,witness,29,17
2015,rafida,29,17
2015,corruption,29,17
2015,isil,29,17
2015,jihadist,29,17
2015,abu,29,17
2015,blamed,29,17
2015,bring,29,17
2015,thinking,29,17
2015,safe,29,17
2015,boycotted,29,17
2015,sunni,29,17
2015,letter,29,17
2015,agreement,29,17
2015,openly,29,17
2015,challenge,29,17
2015,collaborator,29,17
2015,identity,29,17
2015,programme,29,17
2015,occurred,29,17
2015,opened,29,17
2015,jan,29,17
2015,ninemonth,29,17
2015,heightened,29,17
2015,azim,29,17
2015,micronutrient,29,17
2015,port,27,16
2015,trade,27,16
2015,broke,27,16
2015,fact,27,16
2015,cleaver,27,16
2015,crowded,27,16
2015,culture,27,16
2015,deal,27,16
2015,today,27,16
2015,magazine,27,16
2015,flee,27,16
2015,plan,27,16
2015,nationwide,27,16
2015,spread,27,16
2015,pattern,27,16
2015,increasingly,27,16
2015,passenger,27,16
2015,gathered,27,16
2015,mother,27,16
2015,facing,27,16
2015,hasan,27,16
2015,mark,27,16
2015,strong,27,16
2015,prayer,27,16
2015,demanding,27,16
2015,detective,27,16
2015,allegation,27,16
2015,sheikh,27,16
2015,rana,27,16
2015,origin,27,16
2015,fashion,27,16
2015,doing,27,16
2015,poverty,27,16
2015,follower,27,16
2015,clemency,27,16
2015,standard,27,16
2015,policy,27,16
2015,campaigned,27,16
2015,prevnextimage,27,16
2015,granted,27,16
2015,supplement,27,16
2015,deadly,26,15
2015,worst,26,15
2015,november,26,15
2015,minute,26,15
2015,instead,26,15
2015,annual,26,15
2015,especially,26,15
2015,separate,26,15
2015,campus,26,15
2015,niloy,26,15
2015,dismissed,26,15
2015,step,26,15
2015,asif,26,15
2015,machetewielding,26,15
2015,shafiur,26,15
2015,bowler,26,15
2015,matter,26,15
2015,square,26,15
2015,environmental,26,15
2015,provide,26,15
2015,farmer,26,15
2015,wave,26,15
2015,tension,26,15
2015,weekend,26,15
2015,included,26,15
2015,survivor,26,15
2015,meet,26,15
2015,score,26,15
2015,lead,26,15
2015,dhoni,26,15
2015,c,26,15
2015,doctor,26,15
2015,seriously,26,15
2015,interview,26,15
2015,brutal,26,15
2015,cell,26,15
2015,kabir,26,15
2015,figure,26,15
2015,centre,26,15
2015,approved,26,15
2015,joint,26,15
2015,doe,26,15
2015,secularist,26,15
2015,punishment,26,15
2015,fatal,26,15
2015,australian,26,15
2015,tour,26,15
2015,guilty,26,15
2015,raped,26,15
2015,gunman,26,15
2015,coup,26,15
2015,gained,26,15
2015,anonymity,26,15
2015,ancestral,26,15
2015,monitor,26,15
2015,impact,26,15
2015,chaterjee,26,15
2015,labor,26,15
2015,rescue,24,14
2015,effort,24,14
2015,facility,24,14
2015,needed,24,14
2015,criticism,24,14
2015,pledge,24,14
2015,appearance,24,14
2015,kept,24,14
2015,decided,24,14
2015,status,24,14
2015,follow,24,14
2015,join,24,14
2015,terror,24,14
2015,read,24,14
2015,forum,24,14
2015,july,24,14
2015,slum,24,14
2015,fell,24,14
2015,raised,24,14
2015,course,24,14
2015,abuse,24,14
2015,couple,24,14
2015,rural,24,14
2015,growth,24,14
2015,gave,24,14
2015,nearby,24,14
2015,unit,24,14
2015,speak,24,14
2015,relative,24,14
2015,danger,24,14
2015,slip,24,14
2015,grew,24,14
2015,leg,24,14
2015,turn,24,14
2015,gate,24,14
2015,affair,24,14
2015,fundamentalism,24,14
2015,criticised,24,14
2015,relation,24,14
2015,rohingya,24,14
2015,prompted,24,14
2015,ruling,24,14
2015,declared,24,14
2015,town,24,14
2015,mass,24,14
2015,battalion,24,14
2015,mahmud,24,14
2015,study,24,14
2015,muslimmajority,24,14
2015,spoke,24,14
2015,suffered,24,14
2015,burn,24,14
2015,ally,24,14
2015,driver,24,14
2015,helped,24,14
2015,economy,24,14
2015,involvement,24,14
2015,cesare,24,14
2015,motivated,24,14
2015,urged,24,14
2015,priest,24,14
2015,walked,24,14
2015,coming,24,14
2015,birth,24,14
2015,maternal,24,14
2015,offer,24,14
2015,gender,24,14
2015,alqaida,24,14
2015,donation,24,14
2015,atrocity,24,14
2015,morethe,24,14
2015,save,22,13
2015,wage,22,13
2015,stopped,22,13
2015,natural,22,13
2015,sense,22,13
2015,struck,22,13
2015,handed,22,13
2015,period,22,13
2015,taka,22,13
2015,hope,22,13
2015,paid,22,13
2015,peace,22,13
2015,eye,22,13
2015,rising,22,13
2015,promise,22,13
2015,situation,22,13
2015,ministry,22,13
2015,professional,22,13
2015,looking,22,13
2015,failing,22,13
2015,investigating,22,13
2015,previous,22,13
2015,middle,22,13
2015,pitch,22,13
2015,english,22,13
2015,captain,22,13
2015,experience,22,13
2015,deep,22,13
2015,fighting,22,13
2015,shami,22,13
2015,piece,22,13
2015,hard,22,13
2015,journey,22,13
2015,increased,22,13
2015,level,22,13
2015,diplomat,22,13
2015,crisis,22,13
2015,execute,22,13
2015,confined,22,13
2015,joined,22,13
2015,fourth,22,13
2015,blasphemer,22,13
2015,executive,22,13
2015,drawn,22,13
2015,admitted,22,13
2015,widely,22,13
2015,diplomatic,22,13
2015,collected,22,13
2015,embassy,22,13
2015,alliance,22,13
2015,illegally,22,13
2015,sent,22,13
2015,le,22,13
2015,october,22,13
2015,resident,22,13
2015,exchange,22,13
2015,anniversary,22,13
2015,advocate,22,13
2015,build,22,13
2015,moderate,22,13
2015,created,22,13
2015,london,22,13
2015,improve,22,13
2015,collaborated,22,13
2015,claiming,22,13
2015,ban,22,13
2015,raid,22,13
2015,delhi,22,13
2015,unarmed,22,13
2015,brand,22,13
2015,barred,22,13
2015,jebtik,22,13
2015,hijra,22,13
2015,mohammed,21,12
2015,pm,21,12
2015,managed,21,12
2015,widespread,21,12
2015,longer,21,12
2015,playing,21,12
2015,running,21,12
2015,dipan,21,12
2015,unidentified,21,12
2015,northeastern,21,12
2015,beaten,21,12
2015,air,21,12
2015,hurt,21,12
2015,picture,21,12
2015,faced,21,12
2015,quarter,21,12
2015,humanist,21,12
2015,grave,21,12
2015,regularly,21,12
2015,moment,21,12
2015,daily,21,12
2015,technology,21,12
2015,monitoring,21,12
2019,people,918,313
2019,dhaka,631,215
2019,country,499,170
2019,world,428,146
2019,government,408,139
2019,bangladeshi,378,129
2019,building,355,121
2019,home,320,109
2019,woman,314,107
2019,official,302,103
2019,team,290,99
2019,police,287,98
2019,begum,270,92
2019,group,267,91
2019,rohingya,255,87
2019,right,252,86
2019,refugee,249,85
2019,child,246,84
2019,man,238,81
2019,factory,238,81
2019,cup,238,81
2019,killed,235,80
2019,england,235,80
2019,death,232,79
2019,state,232,79
2019,india,223,76
2019,family,220,75
2019,attack,214,73
2019,just,214,73
2019,myanmar,208,71
2019,pakistan,202,69
2019,run,199,68
2019,student,199,68
2019,citizenship,199,68
2019,city,194,66
2019,local,191,65
2019,work,188,64
2019,party,188,64
2019,died,185,63
2019,cricket,182,62
2019,capital,176,60
2019,worker,176,60
2019,report,173,59
2019,area,170,58
2019,south,170,58
2019,ball,170,58
2019,case,164,56
2019,million,164,56
2019,international,164,56
2019,cyclone,161,55
2019,camp,161,55
2019,water,158,54
2019,district,158,54
2019,opposition,155,53
2019,game,155,53
2019,mosque,153,52
2019,election,150,51
2019,match,150,51
2019,member,147,50
2019,left,144,49
2019,player,138,47
2019,tournament,138,47
2019,authority,135,46
2019,took,135,46
2019,law,135,46
2019,set,132,45
2019,security,132,45
2019,played,132,45
2019,safety,129,44
2019,shakib,129,44
2019,west,129,44
2019,prime minister,126,43
2019,court,123,42
2019,chittagong,123,42
2019,thousand,120,41
2019,nation,120,41
2019,inside,117,40
2019,body,117,40
2019,british,117,40
2019,university,117,40
2019,big,117,40
2019,place,114,39
2019,medium,114,39
2019,later,114,39
2019,hit,114,39
2019,slum,111,38
2019,service,111,38
2019,hospital,111,38
2019,return,111,38
2019,ground,111,38
2019,seven,109,37
2019,killing,109,37
2019,blaze,109,37
2019,garment,109,37
2019,protest,109,37
2019,want,109,37
2019,yearold,109,37
2019,violence,109,37
2019,life,109,37
2019,past,106,36
2019,victim,106,36
2019,political,106,36
2019,human,106,36
2019,hasan,106,36
2019,uk,106,36
2019,wicket,106,36
2019,disaster,103,35
2019,girl,103,35
2019,help,103,35
2019,condition,103,35
2019,end,100,34
2019,minister,100,34
2019,marriage,100,34
2019,decision,100,34
2019,used,100,34
2019,change,100,34
2019,taken,97,33
2019,far,97,33
2019,africa,97,33
2019,storm,97,33
2019,number,97,33
2019,office,97,33
2019,living,97,33
2019,zealand,97,33
2019,street,94,32
2019,rahman,94,32
2019,muslim,94,32
2019,news,94,32
2019,long,94,32
2019,leader,94,32
2019,early,94,32
2019,floor,94,32
2019,added,91,31
2019,village,91,31
2019,reported,91,31
2019,form,91,31
2019,agency,88,30
2019,force,88,30
2019,national,88,30
2019,sheikh hasina,88,30
2019,win,88,30
2019,airport,88,30
2019,ahmed,88,30
2019,dengue,88,30
2019,secretary,88,30
2019,good,88,30
2019,came,85,29
2019,young,85,29
2019,awami league,85,29
2019,poor,85,29
2019,population,85,29
2019,shot,85,29
2019,militant,82,28
2019,away,82,28
2019,started,82,28
2019,islam,82,28
2019,incident,82,28
2019,point,82,28
2019,high,82,28
2019,able,82,28
2019,play,82,28
2019,working,82,28
2019,bengal,82,28
2019,live,82,28
2019,accused,82,28
2019,trust,82,28
2019,officer,79,27
2019,claimed,79,27
2019,seen,79,27
2019,injured,79,27
2019,won,79,27
2019,action,79,27
2019,fear,79,27
2019,earlier,79,27
2019,ago,79,27
2019,different,79,27
2019,cent,79,27
2019,le,79,27
2019,community,79,27
2019,little,79,27
2019,got,79,27
2019,beaten,79,27
2019,foreign,76,26
2019,old,76,26
2019,house,76,26
2019,spread,76,26
2019,victory,76,26
2019,mean,76,26
2019,parent,76,26
2019,dead,76,26
2019,control,76,26
2019,sexual,76,26
2019,power,76,26
2019,military,76,26
2019,head,73,25
2019,need,73,25
2019,ruling,73,25
2019,having,73,25
2019,best,73,25
2019,going,73,25
2019,lot,73,25
2019,trying,73,25
2019,night,73,25
2019,went,73,25
2019,ershad,73,25
2019,face,70,24
2019,question,70,24
2019,director,70,24
2019,know,70,24
2019,chemical,70,24
2019,campaign,70,24
2019,score,70,24
2019,climate,70,24
2019,room,70,24
2019,passenger,70,24
2019,united,70,24
2019,australia,70,24
2019,crisis,70,24
2019,lost,70,24
2019,leave,70,24
2019,saw,70,24
2019,food,70,24
2019,defeat,70,24
2019,mohammad,70,24
2019,century,70,24
2019,indie,70,24
2019,price,70,24
2019,july,67,23
2019,near,67,23
2019,result,67,23
2019,thing,67,23
2019,start,67,23
2019,coastal,67,23
2019,problem,67,23
2019,afp,67,23
2019,bus,67,23
2019,school,65,22
2019,open,65,22
2019,rain,65,22
2019,river,65,22
2019,indian,65,22
2019,broke,65,22
2019,quickly,65,22
2019,vote,65,22
2019,didnt,65,22
2019,activist,65,22
2019,term,65,22
2019,lawyer,65,22
2019,test,65,22
2019,general,65,22
2019,harassment,65,22
2019,citizen,65,22
2019,really,65,22
2019,pressure,65,22
2019,fish,65,22
2019,migrant,65,22
2019,bowler,65,22
2019,bengali,65,22
2019,suspect,62,21
2019,outside,62,21
2019,business,62,21
2019,mile,62,21
2019,region,62,21
2019,western,62,21
2019,recent,62,21
2019,manager,62,21
2019,status,62,21
2019,allowed,62,21
2019,captain,62,21
2019,use,62,21
2019,using,62,21
2019,health,62,21
2019,parliament,62,21
2019,president,62,21
2019,union,62,21
2019,opening,62,21
2019,islamic,62,21
2019,buet,62,21
2019,son,59,20
2019,pay,59,20
2019,management,59,20
2019,social,59,20
2019,level,59,20
2019,nearby,59,20
2019,person,59,20
2019,following,59,20
2019,support,59,20
2019,crowd,59,20
2019,post,59,20
2019,situation,59,20
2019,plan,59,20
2019,east,59,20
2019,wife,59,20
2019,challenge,59,20
2019,thought,59,20
2019,shop,59,20
2019,batting,59,20
2019,series,59,20
2019,bring,56,19
2019,stand,56,19
2019,continue,56,19
2019,expected,56,19
2019,single,56,19
2019,crackdown,56,19
2019,order,56,19
2019,difficult,56,19
2019,shelter,56,19
2019,plane,56,19
2019,carrying,56,19
2019,flight,56,19
2019,mother,56,19
2019,brought,56,19
2019,built,56,19
2019,job,56,19
2019,rise,56,19
2019,industry,56,19
2019,safe,56,19
2019,mushfiqur,56,19
2019,tamim,56,19
2019,alam,56,19
2019,involved,56,19
2019,surprenant,56,19
2019,public,56,19
2019,hasina,56,19
2019,cafe,53,18
2019,charge,53,18
2019,led,53,18
2019,likely,53,18
2019,religious,53,18
2019,displaced,53,18
2019,effort,53,18
2019,senior,53,18
2019,department,53,18
2019,road,53,18
2019,escape,53,18
2019,especially,53,18
2019,dozen,53,18
2019,chief,53,18
2019,destroyed,53,18
2019,seat,53,18
2019,field,53,18
2019,issue,53,18
2019,look,53,18
2019,option,53,18
2019,given,53,18
2019,future,53,18
2019,council,53,18
2019,ban,53,18
2019,island,53,18
2019,making,53,18
2019,rafi,53,18
2019,shamima,53,18
2019,nationality,53,18
2019,centre,53,18
2019,land,53,18
2019,forced,53,18
2019,line,53,18
2019,short,53,18
2019,creditadrienne,53,18
2019,sourcewellcome,53,18
2019,bridge,53,18
2019,bowling,53,18
2019,soon,50,17
2019,guy,50,17
2019,owner,50,17
2019,ministry,50,17
2019,resident,50,17
2019,evening,50,17
2019,record,50,17
2019,getting,50,17
2019,development,50,17
2019,word,50,17
2019,moved,50,17
2019,tried,50,17
2019,wanted,50,17
2019,stop,50,17
2019,study,50,17
2019,clear,50,17
2019,syria,50,17
2019,asked,50,17
2019,husband,50,17
2019,legal,50,17
2019,feel,50,17
2019,coxs bazar,50,17
2019,cardiff,50,17
2019,close,50,17
2019,staff,50,17
2019,khan,50,17
2019,think,50,17
2019,residential,50,17
2019,onion,50,17
2019,bcl,50,17
2019,ali,47,16
2019,flood,47,16
2019,army,47,16
2019,press,47,16
2019,act,47,16
2019,chawkbazar,47,16
2019,narrow,47,16
2019,restaurant,47,16
2019,arrest,47,16
2019,islamist,47,16
2019,doe,47,16
2019,step,47,16
2019,global,47,16
2019,particularly,47,16
2019,decade,47,16
2019,investigation,47,16
2019,taking,47,16
2019,half,47,16
2019,access,47,16
2019,born,47,16
2019,huge,47,16
2019,instead,47,16
2019,experience,47,16
2019,despite,47,16
2019,inning,47,16
2019,brand,47,16
2019,reporter,47,16
2019,claim,47,16
2019,pitch,47,16
2019,flame,47,16
2019,rakhine,47,16
2019,shooting,47,16
2019,prayer,47,16
2019,abrar,47,16
2019,hossain,44,15
2019,august,44,15
2019,nepal,44,15
2019,affected,44,15
2019,toll,44,15
2019,statement,44,15
2019,gas,44,15
2019,festival,44,15
2019,taka,44,15
2019,december,44,15
2019,hard,44,15
2019,longer,44,15
2019,justice,44,15
2019,age,44,15
2019,highest,44,15
2019,mosquito,44,15
2019,murder,44,15
2019,individual,44,15
2019,poverty,44,15
2019,arrived,44,15
2019,market,44,15
2019,large,44,15
2019,threat,44,15
2019,roy,44,15
2019,chance,44,15
2019,mashrafe,44,15
2019,partnership,44,15
2019,beat,44,15
2019,reached,44,15
2019,milk,44,15
2019,iqbal,44,15
2019,journalist,44,15
2019,odi,44,15
2019,th,44,15
2019,league,44,15
2019,teacher,44,15
2019,fisherman,44,15
2019,fahad,44,15
2019,rumour,44,15
2019,october,41,14
2019,identified,41,14
2019,rural,41,14
2019,car,41,14
2019,nearly,41,14
2019,worked,41,14
2019,provide,41,14
2019,clothing,41,14
2019,february,41,14
2019,alleged,41,14
2019,figure,41,14
2019,largest,41,14
2019,lack,41,14
2019,lose,41,14
2019,required,41,14
2019,supply,41,14
2019,corruption,41,14
2019,london,41,14
2019,create,41,14
2019,window,41,14
2019,saying,41,14
2019,crew,41,14
2019,civil,41,14
2019,refused,41,14
2019,terrorism,41,14
2019,space,41,14
2019,emergency,41,14
2019,leading,41,14
2019,prison,41,14
2019,late,41,14
2019,total,41,14
2019,gave,41,14
2019,javid,41,14
2019,risk,41,14
2019,better,41,14
2019,small,41,14
2019,moment,41,14
2019,concern,41,14
2019,looked,41,14
2019,middle,41,14
2019,proved,41,14
2019,sri lanka,41,14
2019,final,41,14
2019,company,41,14
2019,performance,41,14
2019,wall,41,14
2019,witness,41,14
2019,currently,41,14
2019,deal,41,14
2019,hall,41,14
2019,train,41,14
2019,architect,41,14
2019,sentenced,38,13
2019,hostage,38,13
2019,host,38,13
2019,minority,38,13
2019,ahead,38,13
2019,mark,38,13
2019,save,38,13
2019,monsoon,38,13
2019,affair,38,13
2019,border,38,13
2019,relief,38,13
2019,worst,38,13
2019,attempt,38,13
2019,major,38,13
2019,severe,38,13
2019,showed,38,13
2019,pm,38,13
2019,cause,38,13
2019,asian,38,13
2019,view,38,13
2019,supporter,38,13
2019,rule,38,13
2019,important,38,13
2019,april,38,13
2019,pavilion,38,13
2019,lord,38,13
2019,bulbul,38,13
2019,coast,38,13
2019,arrested,38,13
2019,coming,38,13
2019,opened,38,13
2019,college,38,13
2019,disease,38,13
2019,daily,38,13
2019,rate,38,13
2019,common,38,13
2019,confirmed,38,13
2019,stateless,38,13
2019,helped,38,13
2019,previous,38,13
2019,sign,38,13
2019,opportunity,38,13
2019,fled,38,13
2019,pace,38,13
2019,oval,38,13
2019,batsman,38,13
2019,crowded,38,13
2019,tour,38,13
2019,sea,38,13
2019,neighborhood,38,13
2019,morgan,38,13
2019,burned,38,13
2019,hasinas,38,13
2019,spin,38,13
2019,accord,38,13
2019,italian,38,13
2019,guard,35,12
2019,attacker,35,12
2019,south asia,35,12
2019,damage,35,12
2019,cylinder,35,12
2019,leaving,35,12
2019,warehouse,35,12
2019,historic,35,12
2019,commission,35,12
2019,bank,35,12
2019,example,35,12
2019,turn,35,12
2019,violent,35,12
2019,virgin,35,12
2019,kind,35,12
2019,sport,35,12
2019,stage,35,12
2019,extremely,35,12
2019,wind,35,12
2019,facebook,35,12
2019,bhola,35,12
2019,gun,35,12
2019,door,35,12
2019,medical,35,12
2019,speak,35,12
2019,injury,35,12
2019,potential,35,12
2019,caused,35,12
2019,suggested,35,12
2019,structure,35,12
2019,bit,35,12
2019,sent,35,12
2019,low,35,12
2019,possible,35,12
2019,daughter,35,12
2019,urban,35,12
2019,organisation,35,12
2019,lead,35,12
2019,biggest,35,12
2019,boat,35,12
2019,watch,35,12
2019,morning,35,12
2019,rahim,35,12
2019,fell,35,12
2019,bat,35,12
2019,dropped,35,12
2019,semifinal,35,12
2019,held,35,12
2019,fishing,35,12
2019,turned,35,12
2019,allegation,35,12
2019,war,35,12
2019,illegal,35,12
2019,tower,35,12
2019,failed,35,12
2019,caught,35,12
2019,channel,35,12
2019,firefighter,35,12
2019,commercial,35,12
2019,busy,35,12
2019,reach,35,12
2019,managed,35,12
2019,ethnic,35,12
2019,carried,35,12
2019,wing,35,12
2019,afternoon,35,12
2019,concrete,35,12
2019,charged,32,11
2019,appeal,32,11
2019,attacked,32,11
2019,crime,32,11
2019,received,32,11
2019,hold,32,11
2019,terror,32,11
2019,january,32,11
2019,site,32,11
2019,delhi,32,11
2019,flooding,32,11
2019,began,32,11
2019,town,32,11
2019,air,32,11
2019,abdul,32,11
2019,majority,32,11
2019,rice,32,11
2019,deputy,32,11
2019,playing,32,11
2019,strong,32,11
2019,position,32,11
2019,believe,32,11
2019,economic,32,11
2019,hand,32,11
2019,gender,32,11
2019,filed,32,11
2019,ordered,32,11
2019,increased,32,11
2019,happy,32,11
2019,measure,32,11
2019,operation,32,11
2019,foot,32,11
2019,try,32,11
2019,treatment,32,11
2019,money,32,11
2019,shah,32,11
2019,reuters,32,11
2019,asia,32,11
2019,speaking,32,11
2019,policy,32,11
2019,green,32,11
2019,internal,32,11
2019,impact,32,11
2019,doing,32,11
2019,today,32,11
2019,movement,32,11
2019,waste,32,11
2019,protect,32,11
2019,improve,32,11
2019,followed,32,11
2019,project,32,11
2019,danger,32,11
2019,income,32,11
2019,training,32,11
2019,labour,32,11
2019,wage,32,11
2019,straight,32,11
2019,weve,32,11
2019,squad,32,11
2019,net,32,11
2019,blood,32,11
2019,sentence,32,11
2019,mortaza,32,11
2019,board,32,11
2019,consecutive,32,11
2019,tree,32,11
2019,father,32,11
2019,ran,32,11
2019,convicted,32,11
2019,phone,32,11
2019,skill,32,11
2019,extreme,32,11
2019,beating,32,11
2019,provided,32,11
2019,akter,32,11
2019,similar,32,11
2019,stock,32,11
2019,haque,32,11
2019,dormitory,32,11
2019,fahads,32,11
2019,completed,32,11
2019,fishery,32,11
2019,palermo,32,11
2019,holey,29,10
2019,artisan,29,10
2019,special,29,10
2019,described,29,10
2019,education,29,10
2019,suspected,29,10
2019,running,29,10
2019,verdict,29,10
2019,remains,29,10
2019,missing,29,10
2019,rescue,29,10
2019,response,29,10
2019,evacuated,29,10
2019,dangerous,29,10
2019,deadly,29,10
2019,massive,29,10
2019,believed,29,10
2019,densely,29,10
2019,packed,29,10
2019,expressed,29,10
2019,khaleda zia,29,10
2019,jail,29,10
2019,wont,29,10
2019,female,29,10
2019,suspended,29,10
2019,unit,29,10
2019,published,29,10
2019,linked,29,10
2019,approach,29,10
2019,oneday,29,10
2019,bowl,29,10
2019,accept,29,10
2019,forward,29,10
2019,online,29,10
2019,construction,29,10
2019,amid,29,10
2019,june,29,10
2019,estimated,29,10
2019,widely,29,10
2019,teenager,29,10
2019,nusrat,29,10
2019,boy,29,10
2019,falling,29,10
2019,powerful,29,10
2019,sparked,29,10
2019,returning,29,10
2019,raised,29,10
2019,displacement,29,10
2019,kid,29,10
2019,facing,29,10
2019,theyre,29,10
2019,recognition,29,10
2019,warned,29,10
2019,free,29,10
2019,gone,29,10
2019,planning,29,10
2019,boundary,29,10
2019,square,29,10
2019,fast,29,10
2019,latest,29,10
2019,antibiotic,29,10
2019,heavy,29,10
2019,role,29,10
2019,knew,29,10
2019,progress,29,10
2019,catch,29,10
2019,port,29,10
2019,mp,29,10
2019,batter,29,10
2019,mckenzie,29,10
2019,trent,29,10
2019,coach,29,10
2019,english,29,10
2019,needed,29,10
2019,regulation,29,10
2019,explosion,29,10
2019,afghanistan,29,10
2019,enforcement,29,10
2019,hope,29,10
2019,criticism,29,10
2019,torture,29,10
2019,accident,29,10
2019,salvini,29,10
2019,guilty,26,9
2019,helping,26,9
2019,heard,26,9
2019,identity,26,9
2019,allow,26,9
2019,increase,26,9
2019,trapped,26,9
2019,carry,26,9
2019,homeless,26,9
2019,hut,26,9
2019,stopped,26,9
2019,included,26,9
2019,popular,26,9
2019,critic,26,9
2019,growth,26,9
2019,sure,26,9
2019,increasingly,26,9
2019,belief,26,9
2019,anger,26,9
2019,type,26,9
2019,grow,26,9
2019,critical,26,9
2019,ruled,26,9
2019,divorced,26,9
2019,married,26,9
2019,changed,26,9
2019,released,26,9
2019,obviously,26,9
2019,experienced,26,9
2019,programme,26,9
2019,armed,26,9
2019,fired,26,9
2019,brick,26,9
2019,broken,26,9
2019,comment,26,9
2019,threatened,26,9
2019,airline,26,9
2019,minute,26,9
2019,enter,26,9
2019,domestic,26,9
2019,meant,26,9
2019,private,26,9
2019,newspaper,26,9
2019,china,26,9
2019,rising,26,9
2019,principal,26,9
2019,roof,26,9
2019,bad,26,9
2019,weather,26,9
2019,adding,26,9
2019,vulnerable,26,9
2019,prevent,26,9
2019,visited,26,9
2019,ask,26,9
2019,research,26,9
2019,lucky,26,9
2019,course,26,9
2019,brother,26,9
2019,struggle,26,9
2019,learning,26,9
2019,list,26,9
2019,abuse,26,9
2019,entire,26,9
2019,aid,26,9
2019,source,26,9
2019,immediately,26,9
2019,hotel,26,9
2019,rashid,26,9
2019,taylor,26,9
2019,prove,26,9
2019,cover,26,9
2019,responsible,26,9
2019,freedom,26,9
2019,corner,26,9
2019,struck,26,9
2019,active,26,9
2019,card,26,9
2019,reportedly,26,9
2019,allrounder,26,9
2019,improvement,26,9
2019,target,26,9
2019,eventually,26,9
2019,fallen,26,9
2019,devastating,26,9
2019,gen,26,9
2019,bag,26,9
2019,traffic,26,9
2019,scene,26,9
2019,build,26,9
2019,average,26,9
2019,widespread,26,9
2019,rushed,26,9
2019,stay,26,9
2019,cleansing,26,9
2019,event,26,9
2019,hagley,26,9
2019,investigator,26,9
2019,exit,26,9
2019,heavily,26,9
2019,mob,26,9
2019,rape,26,9
2019,prosecutor,26,9
2019,tshirts,26,9
2019,akhtar,26,9
2019,lineup,26,9
2019,assault,23,8
2019,attended,23,8
2019,expect,23,8
2019,flooded,23,8
2019,strike,23,8
2019,southern,23,8
2019,household,23,8
2019,casualty,23,8
2019,bigger,23,8
2019,committee,23,8
2019,populated,23,8
2019,tore,23,8
2019,history,23,8
2019,voter,23,8
2019,matter,23,8
2019,complaint,23,8
2019,mass,23,8
2019,demonstration,23,8
2019,environment,23,8
2019,economy,23,8
2019,account,23,8
2019,democracy,23,8
2019,remain,23,8
2019,waiting,23,8
2019,huq,23,8
2019,let,23,8
2019,respond,23,8
2019,constitution,23,8
2019,concerned,23,8
2019,failure,23,8
2019,icc,23,8
2019,fight,23,8
2019,cricketer,23,8
2019,awareness,23,8
2019,wave,23,8
2019,hindu,23,8
2019,clash,23,8
2019,allegedly,23,8
2019,muhammad,23,8
2019,station,23,8
2019,locked,23,8
2019,initially,23,8
2019,demanded,23,8
2019,scheduled,23,8
2019,outbreak,23,8
2019,assistant,23,8
2019,die,23,8
2019,visit,23,8
2019,raising,23,8
2019,named,23,8
2019,weekend,23,8
2019,simple,23,8
2019,join,23,8
2019,strip,23,8
2019,letter,23,8
2019,britain,23,8
2019,remove,23,8
2019,deprive,23,8
2019,dual,23,8
2019,suffer,23,8
2019,lived,23,8
2019,baby,23,8
2019,generation,23,8
2019,shahjalal,23,8
2019,natural,23,8
2019,toilet,23,8
2019,sanitation,23,8
2019,rickshaw,23,8
2019,loss,23,8
2019,couple,23,8
2019,society,23,8
2019,known,23,8
2019,buy,23,8
2019,continued,23,8
2019,id,23,8
2019,felt,23,8
2019,survived,23,8
2019,picture,23,8
2019,available,23,8
2019,plunkett,23,8
2019,summer,23,8
2019,slow,23,8
2019,produce,23,8
2019,happened,23,8
2019,abroad,23,8
2019,send,23,8
2019,bay,23,8
2019,quite,23,8
2019,american,23,8
2018,rohingya,789,258
2018,people,710,232
2018,country,664,217
2018,refugee,658,215
2018,government,636,208
2018,election,590,193
2018,camp,578,189
2018,myanmar,541,177
2018,party,529,173
2018,dhaka,465,152
2018,opposition,456,149
2018,police,456,149
2018,right,425,139
2018,student,370,121
2018,family,349,114
2018,bangladeshi,330,108
2018,group,324,106
2018,violence,321,105
2018,protest,306,100
2018,international,291,95
2018,woman,272,89
2018,human,269,88
2018,safety,266,87
2018,child,254,83
2018,home,245,80
2018,return,245,80
2018,factory,242,79
2018,prime minister,236,77
2018,killed,229,75
2018,world,229,75
2018,hasina,223,73
2018,leader,223,73
2018,road,223,73
2018,worker,217,71
2018,awami league,214,70
2018,official,214,70
2018,thousand,208,68
2018,report,199,65
2018,water,196,64
2018,power,193,63
2018,activist,193,63
2018,bnp,187,61
2018,work,180,59
2018,area,177,58
2018,just,174,57
2018,health,174,57
2018,medium,171,56
2018,attack,171,56
2018,protester,171,56
2018,law,165,54
2018,alam,162,53
2018,local,156,51
2018,state,156,51
2018,fled,156,51
2018,sheikh hasina,153,50
2018,vote,153,50
2018,repatriation,153,50
2018,want,150,49
2018,security,150,49
2018,girl,147,48
