Year,Word,Frequency,Raw Frequency
2015,zias,47,28
2015,pen,47,28
2015,rejected,47,28
2015,critical,45,27
2015,condition,45,27
2015,nations,45,27
2015,thought,45,27
2015,arrests,45,27
2015,agency,45,27
2015,start,45,27
2015,believe,45,27
2015,education,45,27
2015,writing,45,27
2015,overs,45,27
2015,lost,45,27
2015,director,45,27
2015,violent,45,27
2015,tuesday,45,27
2015,tavella,45,27
2015,december,45,27
2015,politically,45,27
2015,chowdhury,45,27
2015,radical,45,27
2015,use,43,26
2015,look,43,26
2015,wounded,43,26
2015,involved,43,26
2015,poor,43,26
2015,change,43,26
2015,didnt,43,26
2015,ensure,43,26
2015,connection,43,26
2015,big,43,26
2015,heard,43,26
2015,afp,43,26
2015,afghanistan,43,26
2015,support,43,26
2015,match,43,26
2015,dash,43,26
2015,married,43,26
2015,plant,42,25
2015,faith,42,25
2015,tutul,42,25
2015,headed,42,25
2015,alam,42,25
2015,caught,42,25
2015,force,42,25
2015,target,42,25
2015,sarker,42,25
2015,strike,42,25
2015,gone,42,25
2015,met,42,25
2015,leave,42,25
2015,pay,42,25
2015,won,42,25
2015,runs,42,25
2015,possible,42,25
2015,fled,42,25
2015,shakib,42,25
2015,appeared,42,25
2015,parents,42,25
2015,forces,42,25
2015,soldiers,42,25
2015,times,42,25
2015,antigovernment,42,25
2015,lot,40,24
2015,hanged,40,24
2015,fight,40,24
2015,morning,40,24
2015,play,40,24
2015,live,40,24
2015,ahead,40,24
2015,despite,40,24
2015,wednesday,40,24
2015,latest,40,24
2015,dozen,40,24
2015,executed,40,24
2015,ali,40,24
2015,brought,40,24
2015,sabbir,40,24
2015,mind,40,24
2015,help,40,24
2015,current,40,24
2015,investigation,40,24
2015,bangladeshiamerican,40,24
2015,science,40,24
2015,linked,40,24
2015,fundamentalist,40,24
2015,reports,40,24
2015,travel,38,23
2015,different,38,23
2015,act,38,23
2015,warned,38,23
2015,atheists,38,23
2015,fear,38,23
2015,alleged,38,23
2015,based,38,23
2015,played,38,23
2015,balls,38,23
2015,virus,38,23
2015,river,38,23
2015,miles,38,23
2015,finally,38,23
2015,better,38,23
2015,clothing,38,23
2015,station,38,23
2015,rise,38,23
2015,secularism,38,23
2019,people,884,311
2019,dhaka,563,198
2019,world,367,129
2019,bangladeshs,344,121
2019,government,344,121
2019,bangladeshi,333,117
2019,years,313,110
2019,country,287,101
2019,police,279,98
2019,rohingya,247,87
2019,home,239,84
2019,killed,227,80
2019,minister,213,75
2019,women,210,74
2019,death,208,73
2019,just,208,73
2019,cup,208,73
2019,begum,205,72
2019,south,199,70
2019,building,199,70
2019,team,199,70
2019,citizenship,193,68
2019,england,190,67
2019,officials,188,66
2019,state,185,65
2019,rights,185,65
2019,india,182,64
2019,died,179,63
2019,pakistan,176,62
2019,local,173,61
2019,cricket,173,61
2019,myanmar,173,61
2019,capital,171,60
2019,children,171,60
2019,group,165,58
2019,attack,159,56
2019,work,154,54
2019,international,154,54
2019,men,151,53
2019,water,151,53
2019,party,151,53
2019,workers,148,52
2019,opposition,148,52
2019,district,145,51
2019,buildings,145,51
2019,ms,142,50
2019,left,139,49
2019,hasina,139,49
2019,family,136,48
2019,million,134,47
2019,took,131,46
2019,factory,128,45
2019,security,128,45
2019,played,128,45
2019,prime,125,44
2019,safety,125,44
2019,shakib,125,44
2019,west,125,44
2019,refugees,125,44
2019,authorities,122,43
2019,set,122,43
2019,members,122,43
2019,cyclone,122,43
2019,countrys,119,42
2019,city,119,42
2019,chittagong,119,42
2019,refugee,117,41
2019,tournament,117,41
2019,sheikh,114,40
2019,league,114,40
2019,inside,114,40
2019,british,114,40
2019,big,114,40
2019,students,114,40
2019,rahman,111,39
2019,later,111,39
2019,law,111,39
2019,match,111,39
2019,court,108,38
2019,thousands,108,38
2019,days,108,38
2019,players,108,38
2019,mosque,108,38
2019,seven,105,37
2019,media,105,37
2019,official,105,37
2019,thursday,105,37
2019,blaze,105,37
2019,yearold,105,37
2019,violence,105,37
2019,past,102,36
2019,sunday,102,36
2019,political,102,36
2019,hasan,102,36
2019,run,102,36
2019,game,102,36
2019,ground,102,36
2019,ball,102,36
2019,dont,100,35
2019,garment,100,35
2019,election,100,35
2019,human,100,35
2019,uk,100,35
2019,hospital,97,34
2019,factories,97,34
2019,report,97,34
2019,return,97,34
2019,used,97,34
2019,wednesday,94,33
2019,taken,94,33
2019,far,94,33
2019,awami,94,33
2019,groups,94,33
2019,hit,94,33
2019,living,94,33
2019,area,91,32
2019,news,91,32
2019,long,91,32
2019,want,91,32
2019,help,91,32
2019,early,91,32
2019,runs,91,32
2019,place,88,31
2019,case,88,31
2019,added,88,31
2019,killing,88,31
2019,reported,88,31
2019,victims,88,31
2019,decision,88,31
2019,africa,88,31
2019,zealand,88,31
2019,university,88,31
2019,months,85,30
2019,slum,85,30
2019,protests,85,30
2019,marriage,85,30
2019,ahmed,85,30
2019,dengue,85,30
2019,secretary,85,30
2019,end,82,29
2019,came,82,29
2019,young,82,29
2019,saturday,82,29
2019,teams,82,29
2019,poor,82,29
2019,camps,82,29
2019,away,80,28
2019,started,80,28
2019,high,80,28
2019,able,80,28
2019,play,80,28
2019,working,80,28
2019,live,80,28
2019,accused,80,28
2019,number,80,28
2019,student,80,28
2019,good,80,28
2019,conditions,80,28
2019,trust,80,28
2019,claimed,77,27
2019,man,77,27
2019,seen,77,27
2019,injured,77,27
2019,won,77,27
2019,population,77,27
2019,countries,77,27
2019,bengal,77,27
2019,earlier,77,27
2019,ago,77,27
2019,office,77,27
2019,different,77,27
2019,cent,77,27
2019,little,77,27
2019,got,77,27
2019,beaten,77,27
2019,foreign,74,26
2019,old,74,26
2019,areas,74,26
2019,hours,74,26
2019,islam,74,26
2019,spread,74,26
2019,storm,74,26
2019,dead,74,26
2019,control,74,26
2019,sexual,74,26
2019,camp,74,26
2019,homes,71,25
2019,national,71,25
2019,ruling,71,25
2019,point,71,25
2019,having,71,25
2019,cases,71,25
2019,best,71,25
2019,airport,71,25
2019,going,71,25
2019,lot,71,25
2019,trying,71,25
2019,body,71,25
2019,times,71,25
2019,went,71,25
2019,ershad,71,25
2019,military,71,25
2019,reports,71,25
2019,disaster,68,24
2019,victory,68,24
2019,action,68,24
2019,shot,68,24
2019,change,68,24
2019,united,68,24
2019,lost,68,24
2019,leave,68,24
2019,food,68,24
2019,mohammad,68,24
2019,power,68,24
2019,indies,68,24
2019,july,65,23
2019,near,65,23
2019,director,65,23
2019,win,65,23
2019,child,65,23
2019,coastal,65,23
2019,night,65,23
2019,saw,65,23
2019,community,65,23
2019,afp,65,23
2019,open,63,22
2019,indian,63,22
2019,families,63,22
2019,broke,63,22
2019,agency,63,22
2019,quickly,63,22
2019,campaign,63,22
2019,didnt,63,22
2019,climate,63,22
2019,parents,63,22
2019,nation,63,22
2019,harassment,63,22
2019,really,63,22
2019,fish,63,22
2019,second,63,22
2019,defeat,63,22
2019,wickets,63,22
2019,balls,63,22
2019,face,60,21
2019,outside,60,21
2019,western,60,21
2019,recent,60,21
2019,service,60,21
2019,incident,60,21
2019,start,60,21
2019,status,60,21
2019,allowed,60,21
2019,right,60,21
2019,captain,60,21
2019,general,60,21
2019,room,60,21
2019,use,60,21
2019,using,60,21
2019,health,60,21
2019,australia,60,21
2019,crisis,60,21
2019,pressure,60,21
2019,need,60,21
2019,overs,60,21
2019,century,60,21
2019,bengali,60,21
2019,opening,60,21
2019,islamic,60,21
2019,buet,60,21
2019,militants,57,20
2019,question,57,20
2019,asia,57,20
2019,management,57,20
2019,social,57,20
2019,know,57,20
2019,nearby,57,20
2019,following,57,20
2019,leader,57,20
2019,form,57,20
2019,situation,57,20
2019,village,57,20
2019,begums,57,20
2019,parliament,57,20
2019,east,57,20
2019,batting,57,20
2019,sri,57,20
2019,head,57,20
2019,series,57,20
2019,bring,54,19
2019,miles,54,19
2019,monday,54,19
2019,continue,54,19
2019,streets,54,19
2019,expected,54,19
2019,cities,54,19
2019,friday,54,19
2019,muslim,54,19
2019,support,54,19
2019,vote,54,19
2019,difficult,54,19
2019,girls,54,19
2019,test,54,19
2019,carrying,54,19
2019,brought,54,19
2019,nations,54,19
2019,life,54,19
2019,built,54,19
2019,president,54,19
2019,safe,54,19
2019,migrants,54,19
2019,mushfiqur,54,19
2019,tamim,54,19
2019,alam,54,19
2019,involved,54,19
2019,surprenant,54,19
2019,public,54,19
2019,officers,51,18
2019,led,51,18
2019,likely,51,18
2019,religious,51,18
2019,displaced,51,18
2019,forces,51,18
2019,senior,51,18
2019,especially,51,18
2019,result,51,18
2019,destroyed,51,18
2019,given,51,18
2019,means,51,18
2019,activists,51,18
2019,manager,51,18
2019,lives,51,18
2019,plane,51,18
2019,making,51,18
2019,governments,51,18
2019,rafi,51,18
2019,shamima,51,18
2019,mother,51,18
2019,nationality,51,18
2019,weeks,51,18
2019,forced,51,18
2019,challenge,51,18
2019,industry,51,18
2019,thought,51,18
2019,short,51,18
2019,rise,51,18
2019,creditadrienne,51,18
2019,sourcewellcome,51,18
2019,bowling,51,18
2019,bus,51,18
2019,cafe,48,17
2019,soon,48,17
2019,attacks,48,17
2019,ministry,48,17
2019,escape,48,17
2019,evening,48,17
2019,dhakas,48,17
2019,single,48,17
2019,chief,48,17
2019,person,48,17
2019,getting,48,17
2019,look,48,17
2019,future,48,17
2019,development,48,17
2019,moved,48,17
2019,island,48,17
2019,tried,48,17
2019,flight,48,17
2019,wanted,48,17
2019,services,48,17
2019,school,48,17
2019,clear,48,17
2019,asked,48,17
2019,husband,48,17
2019,centre,48,17
2019,legal,48,17
2019,feel,48,17
2019,floor,48,17
2019,coxs,48,17
2019,bazar,48,17
2019,cardiff,48,17
2019,games,48,17
2019,close,48,17
2019,worlds,48,17
2019,staff,48,17
2019,bridge,48,17
2019,residential,48,17
2019,council,48,17
2019,bcl,48,17
2019,ali,45,16
2019,pay,45,16
2019,efforts,45,16
2019,residents,45,16
2019,press,45,16
2019,chawkbazar,45,16
2019,narrow,45,16
2019,elections,45,16
2019,crackdown,45,16
2019,order,45,16
2019,does,45,16
2019,global,45,16
2019,particularly,45,16
2019,womens,45,16
2019,ban,45,16
2019,taking,45,16
2019,stop,45,16
2019,half,45,16
2019,access,45,16
2019,hour,45,16
2019,syria,45,16
2019,born,45,16
2019,huge,45,16
2019,instead,45,16
2019,wife,45,16
2019,job,45,16
2019,fear,45,16
2019,line,45,16
2019,despite,45,16
2019,innings,45,16
2019,flames,45,16
2019,rakhine,45,16
2019,girl,45,16
2019,hundreds,45,16
2019,abrar,45,16
2019,guys,43,15
2019,son,43,15
2019,hossain,43,15
2019,august,43,15
2019,army,43,15
2019,affected,43,15
2019,toll,43,15
2019,department,43,15
2019,statement,43,15
2019,region,43,15
2019,taka,43,15
2019,december,43,15
2019,hard,43,15
2019,record,43,15
2019,longer,43,15
2019,term,43,15
2019,justice,43,15
2019,lawyer,43,15
2019,highest,43,15
2019,crowd,43,15
2019,land,43,15
2019,river,43,15
2019,poverty,43,15
2019,arrived,43,15
2019,large,43,15
2019,roy,43,15
2019,lanka,43,15
2019,mashrafe,43,15
2019,beat,43,15
2019,reached,43,15
2019,bodies,43,15
2019,iqbal,43,15
2019,reporters,43,15
2019,khan,43,15
2019,odi,43,15
2019,th,43,15
2019,think,43,15
2019,score,43,15
2019,floors,43,15
2019,shooting,43,15
2019,fahad,43,15
2019,october,40,14
2019,owners,40,14
2019,nepal,40,14
2019,identified,40,14
2019,rural,40,14
2019,levels,40,14
2019,gas,40,14
2019,woman,40,14
2019,nearly,40,14
2019,thing,40,14
2019,worked,40,14
2019,provide,40,14
2019,clothing,40,14
2019,february,40,14
2019,seats,40,14
2019,alleged,40,14
2019,zia,40,14
2019,largest,40,14
2019,lack,40,14
2019,lose,40,14
2019,required,40,14
2019,age,40,14
2019,tuesday,40,14
2019,charges,40,14
2019,corruption,40,14
2019,investigation,40,14
2019,create,40,14
2019,saying,40,14
2019,suspect,40,14
2019,civil,40,14
2019,refused,40,14
2019,terrorism,40,14
2019,leading,40,14
2019,states,40,14
2019,murder,40,14
2019,prison,40,14
2018,rohingya,762,258
2018,people,671,227
2018,government,535,181
2018,election,455,154
2018,myanmar,455,154
2018,opposition,440,149
2018,police,434,147
2018,party,431,146
2018,refugees,425,144
2018,dhaka,399,135
2018,country,372,126
2018,hasina,363,123
2018,minister,340,115
2018,rights,337,114
2018,camps,325,110
2018,violence,310,105
2018,years,275,93
2018,international,272,92
2018,bangladeshs,263,89
2018,protests,263,89
2018,students,260,88
2018,safety,257,87
2018,bangladeshi,254,86
2018,human,254,86
2018,prime,245,83
2018,camp,233,79
2018,family,230,78
2018,league,230,78
2018,killed,222,75
2018,awami,219,74
2018,return,219,74
2018,refugee,210,71
2018,sheikh,207,70
2018,thousands,198,67
2018,world,186,63
2018,water,186,63
2018,power,183,62
2018,bnp,180,61
2018,children,180,61
2018,countrys,171,58
2018,sunday,171,58
2018,group,171,58
2018,just,168,57
2018,health,168,57
2018,workers,162,55
2018,media,160,54
2018,alam,157,53
2018,protesters,154,52
2018,home,154,52
2018,women,151,51
2018,work,151,51
2018,coxs,151,51
2018,fled,151,51
2018,local,148,50
2018,days,148,50
2018,security,145,49
2018,facebook,142,48
2018,groups,142,48
2018,zia,142,48
2018,state,142,48
2018,repatriation,142,48
2018,hasinas,139,47
2018,road,136,46
2018,officials,133,45
2018,activists,133,45
2018,protect,133,45
2018,bazar,133,45
2018,factories,133,45
2018,crackdown,130,44
2018,border,130,44
2018,dr,130,44
2018,law,127,43
2018,used,124,42
2018,want,124,42
2018,ruling,121,41
2018,vote,121,41
2018,political,121,41
2018,hundreds,121,41
2018,conditions,121,41
2018,hossain,121,41
2018,accused,118,40
2018,supporters,118,40
2018,august,118,40
2018,past,118,40
2018,led,115,39
2018,authorities,115,39
2018,elections,115,39
2018,dont,115,39
2018,campaign,115,39
2018,leader,115,39
2018,polling,115,39
2018,social,112,38
2018,national,112,38
2018,general,112,38
2018,corruption,112,38
2018,court,109,37
2018,learning,109,37
2018,capital,106,36
2018,military,106,36
2018,families,106,36
2018,commission,103,35
2018,high,103,35
2018,seen,103,35
2018,living,103,35
2018,rakhine,103,35
2018,services,103,35
2018,city,103,35
2018,accord,103,35
2018,reports,100,34
2018,alliance,100,34
2018,leaders,100,34
2018,know,100,34
2018,main,100,34
2018,saturday,100,34
2018,factory,100,34
2018,major,100,34
2018,abortion,100,34
2018,young,97,33
2018,need,97,33
2018,yearold,97,33
2018,free,97,33
2018,area,97,33
2018,student,97,33
2018,countries,97,33
2018,aid,97,33
2018,south,95,32
2018,process,95,32
2018,following,95,32
2018,charges,95,32
2018,report,92,31
2018,taken,92,31
2018,left,92,31
2018,concerns,92,31
2018,use,92,31
2018,diarrhoea,92,31
2018,safe,92,31
2018,public,89,30
2018,girls,89,30
2018,term,89,30
2018,ahead,89,30
2018,months,89,30
2018,shahidul,89,30
2018,early,89,30
2018,islam,89,30
2018,monsoon,86,29
2018,attacked,86,29
2018,monday,86,29
2018,attacks,86,29
2018,community,86,29
2018,began,86,29
2018,pages,86,29
2018,access,86,29
2018,mrs,86,29
2018,savage,86,29
2018,homes,83,28
2018,life,83,28
2018,director,83,28
2018,press,83,28
2018,arrested,83,28
2018,place,83,28
2018,earlier,83,28
2018,creditsusannah,83,28
2018,allegations,80,27
2018,recent,80,27
2018,going,80,27
2018,freedom,80,27
2018,journalists,80,27
2018,able,80,27
2018,reported,80,27
2018,roads,80,27
2018,million,80,27
2018,governments,80,27
2018,attack,80,27
2018,little,80,27
2018,garment,80,27
2018,brands,80,27
2018,men,77,26
2018,march,77,26
2018,leave,77,26
2018,number,77,26
2018,saying,77,26
2018,end,77,26
2018,streets,74,25
2018,forced,74,25
2018,set,74,25
2018,change,74,25
2018,right,74,25
2018,took,74,25
2018,official,74,25
2018,despite,74,25
2018,asia,74,25
2018,khaleda,74,25
2018,run,74,25
2018,came,74,25
2018,outside,74,25
2018,bus,74,25
2018,rains,74,25
2018,thursday,74,25
2018,season,74,25
2018,areas,74,25
2018,food,74,25
2018,news,74,25
2018,cases,74,25
2018,live,74,25
2018,india,74,25
2018,muslims,74,25
2018,ms,74,25
2018,university,71,24
2018,force,71,24
2018,clashes,71,24
2018,war,71,24
2018,jail,71,24
2018,prison,71,24
2018,soon,71,24
2018,care,71,24
2018,risk,71,24
2018,alleged,71,24
2018,injured,71,24
2018,later,71,24
2018,violent,68,23
2018,polls,68,23
2018,figures,68,23
2018,added,68,23
2018,statement,68,23
2018,rival,68,23
2018,issues,68,23
2018,recently,68,23
2018,list,68,23
2018,mass,68,23
2018,night,68,23
2018,demonstrations,68,23
2018,myanmars,68,23
2018,spread,68,23
2018,commissioner,68,23
2018,drug,68,23
2018,deaths,68,23
2018,response,68,23
2018,face,68,23
2018,photographer,65,22
2018,bangladeshis,65,22
2018,support,65,22
2018,deal,65,22
2018,possible,65,22
2018,united,65,22
2018,october,65,22
2018,near,65,22
2018,late,65,22
2018,school,65,22
2018,rural,65,22
2018,weeks,65,22
2018,nations,65,22
2018,khan,65,22
2018,away,65,22
2018,parliament,65,22
2018,village,65,22
2018,sent,65,22
2018,global,62,21
2018,went,62,21
2018,womens,62,21
2018,nationalist,62,21
2018,seats,62,21
2018,described,62,21
2018,fear,62,21
2018,act,62,21
2018,agencies,62,21
2018,voters,62,21
2018,didnt,62,21
2018,using,62,21
2018,arrest,62,21
2018,making,62,21
2018,cholera,62,21
2018,agency,62,21
2018,land,62,21
2018,case,62,21
2018,death,62,21
2018,killings,62,21
2018,traffic,62,21
2018,internet,62,21
2018,child,62,21
2018,cent,62,21
2018,building,62,21
2018,development,62,21
2018,rahman,62,21
2018,democracy,62,21
2018,parties,62,21
2018,island,62,21
2018,result,59,20
2018,growth,59,20
2018,warned,59,20
2018,december,59,20
2018,dangerous,59,20
2018,interview,59,20
2018,saw,59,20
2018,working,59,20
2018,action,59,20
2018,ago,59,20
2018,members,59,20
2018,crisis,59,20
2018,hours,59,20
2018,known,59,20
2018,secretary,59,20
2018,built,59,20
2018,old,59,20
2018,parliamentary,59,20
2018,dear,59,20
2018,rape,56,19
2018,largest,56,19
2018,climate,56,19
2018,candidates,56,19
2018,fake,56,19
2018,involved,56,19
2018,denied,56,19
2018,poor,56,19
2018,demanding,56,19
2018,plans,56,19
2018,head,56,19
2018,office,56,19
2018,england,56,19
2018,far,56,19
2018,bullets,56,19
2018,asked,56,19
2018,help,56,19
2018,died,56,19
2018,marriage,53,18
2018,given,53,18
2018,ballot,53,18
2018,amid,53,18
2018,watch,53,18
2018,activist,53,18
2018,running,53,18
2018,win,53,18
2018,investigation,53,18
2018,look,53,18
2018,particularly,53,18
2018,continue,53,18
2018,th,53,18
2018,urged,53,18
2018,transport,53,18
2018,husband,53,18
2018,money,53,18
2018,rubber,53,18
2018,inside,53,18
2018,held,53,18
2018,girl,53,18
2018,voting,53,18
2018,zias,53,18
2018,coal,53,18
2018,having,50,17
2018,prevent,50,17
2018,detained,50,17
2018,release,50,17
2018,politically,50,17
2018,terms,50,17
2018,order,50,17
2018,dozens,50,17
2018,associated,50,17
2018,false,50,17
2018,save,50,17
2018,villages,50,17
2018,believe,50,17
2018,ethnic,50,17
2018,disease,50,17
2018,ready,50,17
2018,large,50,17
2018,dhakas,50,17
2018,rate,50,17
2018,better,50,17
2018,pay,50,17
2018,good,50,17
2018,allowed,50,17
2018,leading,50,17
2018,kamal,50,17
2018,critics,50,17
2018,forces,50,17
2018,begin,50,17
2018,rain,47,16
2018,fired,47,16
2018,asian,47,16
2018,sexual,47,16
2018,remain,47,16
2018,hand,47,16
2018,consecutive,47,16
2018,widespread,47,16
2018,amnesty,47,16
2018,jailed,47,16
2018,information,47,16
2018,provide,47,16
2018,flooding,47,16
2018,times,47,16
2018,brutal,47,16
2018,coming,47,16
2018,medical,47,16
2018,house,47,16
2018,heard,47,16
2018,mother,47,16
2018,small,47,16
2018,vehicles,47,16
2018,history,47,16
2018,shut,47,16
2018,returned,47,16
2018,icddrb,47,16
2018,long,47,16
2018,half,47,16
2018,g,47,16
2018,man,47,16
2018,agreed,47,16
2018,worker,47,16
2018,friday,47,16
2018,unions,47,16
2018,agreement,47,16
2018,intimidation,44,15
2018,economic,44,15
2018,trying,44,15
2018,date,44,15
2018,means,44,15
2018,won,44,15
2018,seven,44,15
2018,treatment,44,15
2018,prominent,44,15
2018,november,44,15
2018,lot,44,15
2018,events,44,15
2018,identified,44,15
2018,provided,44,15
2018,anger,44,15
2018,quickly,44,15
2018,ensure,44,15
2018,president,44,15
2018,extrajudicial,44,15
2018,think,44,15
2018,accident,44,15
2018,gas,44,15
2018,centre,44,15
2018,s,44,15
2018,ngos,44,15
2018,open,44,15
2018,industry,44,15
2018,willing,44,15
2018,joined,44,15
2018,stations,44,15
2018,beaten,41,14
2018,clear,41,14
2018,nation,41,14
2018,daily,41,14
2018,ground,41,14
2018,authoritarian,41,14
2018,controversial,41,14
2018,released,41,14
2018,start,41,14
2018,continued,41,14
2018,foreign,41,14
2018,real,41,14
2018,control,41,14
2018,june,41,14
2018,tuesday,41,14
2018,claimed,41,14
2018,wednesday,41,14
2018,hour,41,14
2018,situation,41,14
2018,unhcr,41,14
2018,lost,41,14
2018,latest,41,14
2018,daughter,41,14
2018,record,41,14
2018,example,41,14
2018,doctors,41,14
2018,started,41,14
2018,team,41,14
2018,brought,41,14
2018,current,41,14
2018,bamboo,41,14
2018,really,41,14
2018,lawyer,41,14
2018,gone,41,14
2018,adani,41,14
2018,especially,38,13
2018,ahmed,38,13
2018,rejected,38,13
2018,january,38,13
2018,majority,38,13
2018,strong,38,13
2018,fair,38,13
2018,allow,38,13
2018,measures,38,13
2018,taking,38,13
2018,chief,38,13
2018,motivated,38,13
2018,event,38,13
2018,source,38,13
2018,instead,38,13
2018,research,38,13
2018,company,38,13
2018,spreading,38,13
2018,movement,38,13
2018,street,38,13
2018,hope,38,13
2018,signed,38,13
2018,population,38,13
2018,likely,38,13
2018,increased,38,13
2023,people,566,213
2023,england,563,212
2023,ball,465,175
2023,world,438,165
2023,just,324,122
2023,dhaka,266,100
2023,years,260,98
2023,cup,258,97
2023,game,258,97
2023,single,244,92
2023,workers,226,85
2023,country,215,81
2023,international,215,81
2023,balls,212,80
2023,buttler,212,80
2023,englands,210,79
2023,government,207,78
2023,past,205,77
2023,dengue,205,77
2023,cyclone,205,77
2023,series,202,76
2023,shakib,197,74
2023,roy,197,74
2023,good,194,73
2023,bangladeshs,189,71
2023,cricket,189,71
2023,police,186,70
2023,home,186,70
2023,cases,183,69
2023,das,183,69
2023,odi,183,69
2023,malan,183,69
2023,play,181,68
2023,india,175,66
2023,curran,175,66
2023,overs,173,65
2023,players,170,64
2023,rohingya,167,63
2023,need,167,63
2023,outside,165,62
2023,newsletter,165,62
2023,away,162,61
2023,hit,157,59
2023,myanmar,154,58
2023,storm,154,58
2023,bnp,154,58
2023,camp,151,57
2023,second,149,56
2023,start,149,56
2023,innings,149,56
2023,rights,146,55
2023,opposition,146,55
2023,hasina,146,55
2023,team,146,55
2023,hasan,146,55
2023,long,143,54
2023,really,141,53
2023,ahmed,141,53
2023,moeen,141,53
2023,garment,138,52
2023,conditions,138,52
2023,bat,138,52
2023,work,135,51
2023,going,135,51
2023,rashid,133,50
2023,played,133,50
2023,health,127,48
2023,south,127,48
2023,early,127,48
2023,left,127,48
2023,political,127,48
2023,runs,127,48
2023,got,125,47
2023,run,125,47
2023,wicket,125,47
2023,mehidy,125,47
2023,think,122,46
2023,wickets,122,46
2023,kohli,122,46
2023,camps,120,45
2023,party,120,45
2023,short,120,45
2023,set,117,44
2023,factories,117,44
2023,far,117,44
2023,million,112,42
2023,brands,112,42
2023,cover,112,42
2023,climate,112,42
2023,months,112,42
2023,taskin,112,42
2023,countrys,109,41
2023,minister,109,41
2023,thats,109,41
2023,dont,109,41
2023,ms,109,41
2023,match,109,41
2023,playing,109,41
2023,win,109,41
2023,point,109,41
2023,state,106,40
2023,midwicket,106,40
2023,t,106,40
2023,power,104,39
2023,killed,104,39
2023,high,104,39
2023,delivery,104,39
2023,leg,104,39
2023,shanto,104,39
2023,lot,101,38
2023,activists,101,38
2023,end,101,38
2023,countries,101,38
2023,refugee,101,38
2023,bowling,101,38
2023,pitch,101,38
2023,use,98,37
2023,lost,98,37
2023,pakistan,98,37
2023,league,98,37
2023,salt,98,37
2023,global,96,36
2023,know,96,36
2023,reported,96,36
2023,number,96,36
2023,best,96,36
2023,came,96,36
2023,man,96,36
2023,boundary,96,36
2023,tour,96,36
2023,sam,96,36
2023,wage,93,35
2023,seen,93,35
2023,change,93,35
2023,authorities,93,35
2023,ground,93,35
2023,final,93,35
2023,batting,93,35
2023,having,93,35
2023,group,90,34
2023,right,90,34
2023,human,90,34
2023,sunday,90,34
2023,different,90,34
2023,parties,90,34
2023,prime,88,33
2023,policy,88,33
2023,patients,88,33
2023,bangladeshi,88,33
2023,days,88,33
2023,refugees,88,33
2023,mahmudullah,88,33
2023,took,88,33
2023,jos,88,33
2023,weeks,85,32
2023,worlds,85,32
2023,added,85,32
2023,want,85,32
2023,test,85,32
2023,free,85,32
2023,middle,85,32
2023,protect,85,32
2023,field,85,32
2023,death,82,31
2023,violence,82,31
2023,died,82,31
2023,takes,82,31
2023,today,82,31
2023,coxs,82,31
2023,won,82,31
2023,rahman,82,31
2023,catch,82,31
2023,hes,82,31
2023,singles,82,31
2023,mustafizur,82,31
2023,archer,82,31
2023,factory,80,30
2023,capital,80,30
2023,taken,80,30
2023,opportunity,80,30
2023,great,80,30
2023,bowler,80,30
2023,rohit,80,30
2023,wide,80,30
2023,tamim,80,30
2023,thousands,77,29
2023,gets,77,29
2023,likely,77,29
2023,officials,77,29
2023,safety,77,29
2023,recent,77,29
2023,hundreds,77,29
2023,election,77,29
2023,drive,77,29
2023,edge,77,29
2023,pace,77,29
2023,score,77,29
2023,information,77,29
2023,protests,74,28
2023,better,74,28
2023,minimum,74,28
2023,biggest,74,28
2023,hossain,74,28
2023,does,74,28
2023,trying,74,28
2023,jason,74,28
2023,started,74,28
2023,news,74,28
2023,live,74,28
2023,little,74,28
2023,bazar,74,28
2023,indian,74,28
2023,contain,74,28
2023,shot,74,28
2023,bowled,74,28
2023,chance,74,28
2023,website,74,28
2023,odis,74,28
2023,online,74,28
2023,used,72,27
2023,big,72,27
2023,disaster,72,27
2023,comes,72,27
2023,areas,72,27
2023,family,72,27
2023,went,72,27
2023,shelters,72,27
2023,cut,72,27
2023,coal,72,27
2023,games,72,27
2023,vince,72,27
2023,bit,72,27
2023,duckett,72,27
2023,wages,69,26
2023,working,69,26
2023,outbreak,69,26
2023,record,69,26
2023,official,69,26
2023,figures,69,26
2023,local,69,26
2023,lives,69,26
2023,poor,69,26
2023,later,69,26
2023,region,69,26
2023,case,69,26
2023,couple,69,26
2023,beat,69,26
2023,whiteball,69,26
2023,deaths,66,25
2023,asia,66,25
2023,review,66,25
2023,pay,66,25
2023,campaign,66,25
2023,islam,66,25
2023,food,66,25
2023,sheikh,66,25
2023,taking,66,25
2023,hands,66,25
2023,fine,66,25
2023,excellent,66,25
2023,mark,66,25
2023,pull,66,25
2023,dawid,66,25
2023,jacks,66,25
2023,leaders,66,25
2023,email,66,25
2023,yearold,64,24
2023,major,64,24
2023,area,64,24
2023,damage,64,24
2023,mocha,64,24
2023,winds,64,24
2023,national,64,24
2023,ahead,64,24
2023,hard,64,24
2023,injury,64,24
2023,mushfiqur,64,24
2023,yorker,64,24
2023,th,64,24
2023,scored,64,24
2023,wood,64,24
2023,jofra,64,24
2023,woakes,64,24
2023,funded,64,24
2023,making,61,23
2023,largest,61,23
2023,building,61,23
2023,impact,61,23
2023,fair,61,23
2023,total,61,23
2023,place,61,23
2023,city,61,23
2023,mosquitoes,61,23
